ID,AUTORE,ULAN,SPECIFICHE-AUTORE,SCUOLA,AUTORE-MOTIVAZIONE,ALTRO-AUTORE-1,ALTRO-AUTORE-1-ULAN,ALTRO-AUTORE-1-SPECIFICHE-AUTORE,ALTRO-AUTORE-1-SCUOLA,ALTRO-AUTORE-1-MOTIVAZIONE,ALTRO-AUTORE-2,ALTRO-AUTORE-2-ULAN,ALTRO-AUTORE-2-SPECIFICHE-AUTORE,ALTRO-AUTORE-2-SCUOLA,ALTRO-AUTORE-2-MOTIVAZIONE,ALTRO-AUTORE-3,ALTRO-AUTORE-3-ULAN,ALTRO-AUTORE-3-SPECIFICHE-AUTORE,ALTRO-AUTORE-3-SCUOLA,ALTRO-AUTORE-3-MOTIVAZIONE,OGGETTO-DEFINIZIONE,OGGETTO-ID,SOGGETTO,DENOMINAZIONE,TECNICA,LAVORAZIONE,DIMENSIONI,LOC0-PROV,LOC0-CITTA,LOC0-GEONAMES,LOC0-LAT,LOC0-LONG,LOC0-CONT,LOC0-CONT-SPECIFICHE,ORIGINALE-BOOL,LOC1-TYPE,LOC1-PROV,LOC1-CITTA,LOC1-GEONAMES,LOC1-CONT,LOC1-CONT-SPECIFICHE,LOC1-DATE,LOC2-TYPE,LOC2-PROV,LOC2-CITTA,LOC2-GEONAMES,LOC2-CONT,LOC2-CONT-SPECIFICHE,LOC2-DATE,DATA-FROM,DATA-TO,RELAZIONE,BIBLIOGRAFIA-GENERALE
240,Gian Marco Cavalli,http://vocab.getty.edu/page/ulan/500001047,?,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AP73),Agostino de Fondulis,http://vocab.getty.edu/page/ulan/500005603,,"Scuola italiana, scuola lombarda, scuola cremasca",Bibliografia (M91),Anonimo padovano,,,"Scuola italiana, scuola veneta, scuola padovana",Bibliografia (SC34),,,,,,gruppo scultoreo,,Deposizione di Cristo,,modellazione,policromia perduta,150x250 cm,MN,Viadana,https://www.geonames.org/3164440/viadana.html,44.93553,10.51898,Chiesa di Santa Maria Assunta di Castello,,,P,MN,Viadana,https://www.geonames.org/3164440/viadana.html,Chiesa di Santa Maddalena,,1786-1895,O,MN,Viadana,https://www.geonames.org/3164440/viadana.html,Chiesa di San Nicola da Tolentino,,1500-1786,1500,1510,,"M92, II, 73, III, 83; AP107, 105-106; M91, 171-172; AM57, 282-291; AP73, 69-70; SC34, 157-158"
241,Gian Marco Cavalli,http://vocab.getty.edu/page/ulan/500001047,?,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AP73),Antonio Francesco Pinola,11,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (M93),Anonimo lombardo,,,"Scuola italiana, scuola lombarda",Bibliografia (M54),,,,,,rilievo,,San Sebastiano,,modellazione,policromia perduta,"70x26,5x15 cm",MN,Viadana,https://www.geonames.org/3164440/viadana.html,44.93553,10.51898,Museo Civico Antonio Parazzi,,,,,,,,,,,,,,,,,1490,1510,,"M92, III, 231-232; M93, 46; M54, 78; SC35; AP73, 71-72"
242,Gian Marco Cavalli,http://vocab.getty.edu/page/ulan/500001047,?,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AP73),Anonimo mantovano,,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (M54),Gian Luigi de Medici,12,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AM44),,,,,,statua,,Madonna col Bambino,,modellazione,policromia perduta,altezza 120 cm,MN,Revere,https://www.geonames.org/3169462/revere.html,45.05207,11.13059,Chiesa dell'dell’Annunciazione della Beata Vergine Maria,Canonica,,,,,,,,,,,,,,,,1512,1512,,"M91, 137; M54, pp. 58-59;  AM44, 277; AP73, 72-73"
243,Gian Marco Cavalli,http://vocab.getty.edu/page/ulan/500001047,?,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AP73),Anonimo mantovano,,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (SC37),,,,,,,,,,,rilievo,,Pietà,,modellazione,policroma,da verificare,MN,"San Giorgio Bigarello, Stradella",https://www.geonames.org/8949376/stradella.html,45.17245,10.87327,Chiesa della Natività della Beata Vergine Maria,,,,,,,,,,,,,,,,,1500,1500,,"AP111, 11; M54, 68-69; AP112, 89-90; SC37, 180-181; AP73, 70-71"
244,Gian Marco Cavalli,http://vocab.getty.edu/page/ulan/500001047,?,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AP73),Giovanni Minelli,http://vocab.getty.edu/page/ulan/500086147,,"Scuola italiana, scuola veneta, scuola padovana",Bibliografia (M53),Anonimo mantovano,,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (SC38),Gian Cristoforo Ganti,http://vocab.getty.edu/page/ulan/500015533,,"Scuola italiana, scuola laziale, scuola romana",Bibliografia (SC39),busto,elemento d'insieme,Battista Spagnoli,,modellazione,policromia perduta,76x50 cm,MN,Mantova,https://www.geonames.org/3174051/mantova.html,45.16031,10.79784,Musei Civici,,,P,MN,Mantova,https://www.geonames.org/3174051/mantova.html,Palazzo Ducale,,1913-2005,O,MN,Mantova,https://www.geonames.org/3174051/mantova.html,Arco di Porta Nuova,,1514-1852,1510,1514,Busti dell'Arco di Porta Nuova,"M53, 34-35; SC38, 151-154; SC39, 140-143; AP73, 73-74"
245,Gian Marco Cavalli,http://vocab.getty.edu/page/ulan/500001047,?,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AP73),Giovanni Minelli,http://vocab.getty.edu/page/ulan/500086147,,"Scuola italiana, scuola veneta, scuola padovana",Bibliografia (M53),Anonimo mantovano,,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (SC38),Gian Cristoforo Ganti,http://vocab.getty.edu/page/ulan/500015533,,"Scuola italiana, scuola laziale, scuola romana",Bibliografia (SC39),busto,elemento d'insieme,Francesco II Gonzaga,,modellazione,policromia perduta,95x65 cm,MN,Mantova,https://www.geonames.org/3174051/mantova.html,45.16031,10.79784,Musei Civici,,,P,MN,Mantova,https://www.geonames.org/3174051/mantova.html,Palazzo Ducale,,1913-2005,O,MN,Mantova,https://www.geonames.org/3174051/mantova.html,Arco di Porta Nuova,,1514-1852,1510,1514,Busti dell'Arco di Porta Nuova,"M53, 34-35; SC38, 151-154; SC39, 140-143; AP73, 73-74"
246,Gian Marco Cavalli,http://vocab.getty.edu/page/ulan/500001047,?,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AP73),Giovanni Minelli,http://vocab.getty.edu/page/ulan/500086147,,"Scuola italiana, scuola veneta, scuola padovana",Bibliografia (M53),Anonimo mantovano,,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (SC38),Gian Cristoforo Ganti,http://vocab.getty.edu/page/ulan/500015533,,"Scuola italiana, scuola laziale, scuola romana",Bibliografia (SC39),busto,elemento d'insieme,Virgilio,,modellazione,policromia perduta,74x50 cm,MN,Mantova,https://www.geonames.org/3174051/mantova.html,45.16031,10.79784,Musei Civici,,,P,MN,Mantova,https://www.geonames.org/3174051/mantova.html,Palazzo Ducale,,1913-2005,O,MN,Mantova,https://www.geonames.org/3174051/mantova.html,Arco di Porta Nuova,,1514-1852,1510,1514,Busti dell'Arco di Porta Nuova,"M53, 34-35; SC38, 151-154; SC39, 140-143; AP73, 73-74"
247,Gian Marco Cavalli,http://vocab.getty.edu/page/ulan/500001047,?,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AP73),Cristoforo Solari,http://vocab.getty.edu/page/ulan/500014712,,"Scuola italiana, scuola lombarda, scuola milanese",Bibliografia (M99),Gian Cristoforo Ganti,http://vocab.getty.edu/page/ulan/500015533,,"Scuola italiana, scuola laziale, scuola romana",Bibliografia (AP113),Alfonso Lombardi,http://vocab.getty.edu/page/ulan/500027968,,"Scuola italiana, scuola emiliana, scuola ferrarese",Bibliografia (M77),busto,,Girolamo Andreasi,,modellazione,policroma,64x46x27 cm,FI,Firenze,https://www.geonames.org/3176959/florence.html,43.77925,11.24626,Museo Stefano Bardini,,,P,MN,Mantova,https://www.geonames.org/3174051/mantova.html,collezione privata di Ruggero Conti,,,,,,,,,,1500,1525,,"M99, 88; AP113, 504-510; AP114, 136; SC41, 197-198; M77, pp.; AP73, 75"
248,Gian Marco Cavalli,http://vocab.getty.edu/page/ulan/500001047,?,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AP73),Andrea Mantegna,http://vocab.getty.edu/page/ulan/500004218,,"Scuola italiana, scuola veneta, scuola padovana",Bibliografia (M100),Gian Cristoforo Ganti,http://vocab.getty.edu/page/ulan/500015533,,"Scuola italiana, scuola laziale, scuola romana",Bibliografia (AP115),,,,,,busto,,Francesco II Gonzaga,,modellazione,policromia perduta,70x56x30 cm,MN,Mantova,https://www.geonames.org/3174051/mantova.html,45.16031,10.79784,Musei Civici,,,P,MN,Mantova,https://www.geonames.org/3174051/mantova.html,Palazzo Ducale,,,P,MN,Mantova,https://www.geonames.org/3174051/mantova.html,Collezione privata di Pasquale Coddè,,1857,1495,1500,,"M100, I 71-72, II 42; AP115, 448-449; M53, 33; SC42, 138; AP73, 74-75"
249,Gian Marco Cavalli,http://vocab.getty.edu/page/ulan/500001047,?,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AP73),Tommaso Rodari,http://vocab.getty.edu/page/ulan/500000561,,"Scuola italiana, scuola lombarda",Bibliografia (M53),Anonimo mantovano,,,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (SC44),,,,,,busto,,Battista Spagnoli,,modellazione,patinata,77x64x51 cm,MN,Mantova,https://www.geonames.org/3174051/mantova.html,45.16031,10.79784,Musei Civici,,,P,MN,Mantova,https://www.geonames.org/3174051/mantova.html,Palazzo Ducale,,1925-2006,O,MN,Mantova,https://www.geonames.org/3174051/mantova.html,Chiesa del Carmine Mantova,,1500-1783,1500,1520,,"AP116, 58-59: M53, 34-35;  M101, 439; SC44, 146; AP73, 75-76"
250,Gian Marco Cavalli,http://vocab.getty.edu/page/ulan/500001047,?,"Scuola italiana, scuola lombarda, scuola mantovana",Bibliografia (AP73),Andrea Mantegna,http://vocab.getty.edu/page/ulan/500004218,Cerchia,"Scuola italiana, scuola veneta, scuola padovana",Bibliografia (M100),Tullio Lombardo,http://vocab.getty.edu/page/ulan/500004395,,"Scuola italiana, scuola veneta, scuola veneziana",Bibliografia (M53),Gian Cristoforo Ganti,http://vocab.getty.edu/page/ulan/500015533,,"Scuola italiana, scuola laziale, scuola romana",Bibliografia (AM60),busto,,Papa Giulio II,,modellazione,policromia perduta,66x41x25 cm,MN,Mantova,https://www.geonames.org/3174051/mantova.html,45.16031,10.79784,Musei Civici,,,P,MN,Mantova,https://www.geonames.org/3174051/mantova.html,Palazzo Ducale,,2006,,,,,,,,1503,1513,,"M100, I 72; M53, 36-37; AM60, II 530-533; SC45, 148-149; AP73, 85 nota 70"
