id,autore-0-name,autore-0-url,autore-0-rif,autore-0-ambito,autore-0-motiv,autore-1-name,autore-1-url,autore-1-rif,autore-1-ambito,autore-1-motiv,autore-2-name,autore-2-url,autore-2-rif,autore-2-ambito,autore-2-motiv,autore-3-name,autore-3-url,autore-3-rif,autore-3-ambito,autore-3-motiv,autore-4-name,autore-4-url,autore-4-rif,autore-4-ambito,autore-4-motiv,oggetto-def,oggetto-id,soggetto,denominazione,tecnica,lavorazione,descrizione,misure,loc-0-prov,loc-0-comune,loc-0-geonames,loc-0-lat,loc-0-long,loc-0-contenitore,loc-0-specifica,loc-0-isOriginal,loc-1-isOriginal,loc-1-prov,loc-1-comune,loc-1-geonames,loc-1-contenitore,loc-1-specifica,loc-1-crono,loc-2-isOriginal,loc-2-prov,loc-2-comune,loc-2-geonames,loc-2-contenitore,loc-2-specifica,loc-2-crono,loc-3-isOriginal,loc-3-prov,loc-3-comune,loc-3-geonames,loc-3-contenitore,loc-3-specifica,loc-3-crono,loc-4-isOriginal,loc-4-prov,loc-4-comune,loc-4-geonames,loc-4-contenitore,loc-4-specifica,loc-4-crono,loc-5-isOriginal,loc-5-prov,loc-5-comune,loc-5-geonames,loc-5-contenitore,loc-5-specifica,loc-5-crono,loc-6-isOriginal,loc-6-prov,loc-6-comune,loc-6-geonames,loc-6-contenitore,loc-6-specifica,loc-6-crono,loc-7-isOriginal,loc-7-prov,loc-7-comune,loc-7-geonames,loc-7-contenitore,loc-7-specifica,loc-7-crono,data-da,data-a,not-storico-critiche,stato-conservazione,restauro,relazioni,bibliografia,img-path,more-img-paths,autore-scheda
1038,Francesco Solari,8,bottega,"Scuola italiana, scuola lombarda",Analisi stilistica,,,,,,,,,,,,,,,,,,,,,rilievo,,Monaco,,modellazione,policromia perduta,"Il rilievo mostra, entro un tondo, la testa di un monaco barbuto e incappucciato",<i>Da verificare</i>,PV,Pavia,https://www.geonames.org/3171366/pavia.html,45.19257,9.15969,Certosa di Pavia,chiostro piccolo (lato Nord),O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1464,1465,"Questo rilievo, una delle teste clipeate che ornano il lato settentrionale del Chiostro Piccolo della Certosa di Pavia, è da attribuire alla bottega di Francesco Solari. Dai registri di spesa della Certosa relativi agli anni 1462-1467 risulta infatti che gli unici scultori esplicitamente remunerati per lavori in terracotta nei due chiostri siano Rinaldo de Staulis da Cremona e lo stesso Francesco Solari. Le caratteristiche stilistiche del rilievo – per impianto formale e qualità esecutiva – rimandano con maggiore coerenza al linguaggio della bottega del caronese, cui si può pertanto assegnare l’esecuzione delle terrecotte del lato settentrionale.",La terracotta è in discreto stato di conservazione,,Decorazioni del chiostro piccolo della Certosa di Pavia; Lato Nord,"M344, 45-51; M345; AP7, 118",1038 .JPG,,Marco Scansani
1039,Francesco Solari,8,bottega,"Scuola italiana, scuola lombarda",Analisi stilistica,,,,,,,,,,,,,,,,,,,,,rilievo,,Monaco,,modellazione,policromia perduta,"Il rilievo mostra, entro un tondo, la testa di un monaco imberbe e incappucciato",<i>Da verificare</i>,PV,Pavia,https://www.geonames.org/3171366/pavia.html,45.19258,9.15970,Certosa di Pavia,chiostro piccolo (lato Nord),O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1464,1465,"Questo rilievo, una delle teste clipeate che ornano il lato settentrionale del Chiostro Piccolo della Certosa di Pavia, è da attribuire alla bottega di Francesco Solari. Dai registri di spesa della Certosa relativi agli anni 1462-1467 risulta infatti che gli unici scultori esplicitamente remunerati per lavori in terracotta nei due chiostri siano Rinaldo de Staulis da Cremona e lo stesso Francesco Solari. Le caratteristiche stilistiche del rilievo – per impianto formale e qualità esecutiva – rimandano con maggiore coerenza al linguaggio della bottega del caronese, cui si può pertanto assegnare l’esecuzione delle terrecotte del lato settentrionale.",La terracotta è in cattivo stato di conservazione,,Decorazioni del chiostro piccolo della Certosa di Pavia; Lato Nord,"M344, 45-51; M345; AP7, 119",1039 .JPG,,Marco Scansani
1040,Francesco Solari,8,bottega,"Scuola italiana, scuola lombarda",Analisi stilistica,,,,,,,,,,,,,,,,,,,,,rilievo,,Monaco,,modellazione,policromia perduta,"Il rilievo mostra, entro un tondo, la testa di un monaco barbuto e incappucciato",<i>Da verificare</i>,PV,Pavia,https://www.geonames.org/3171366/pavia.html,45.19259,9.15971,Certosa di Pavia,chiostro piccolo (lato Nord),O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1464,1465,"Questo rilievo, una delle teste clipeate che ornano il lato settentrionale del Chiostro Piccolo della Certosa di Pavia, è da attribuire alla bottega di Francesco Solari. Dai registri di spesa della Certosa relativi agli anni 1462-1467 risulta infatti che gli unici scultori esplicitamente remunerati per lavori in terracotta nei due chiostri siano Rinaldo de Staulis da Cremona e lo stesso Francesco Solari. Le caratteristiche stilistiche del rilievo – per impianto formale e qualità esecutiva – rimandano con maggiore coerenza al linguaggio della bottega del caronese, cui si può pertanto assegnare l’esecuzione delle terrecotte del lato settentrionale.",La terracotta è in cattivo stato di conservazione,,Decorazioni del chiostro piccolo della Certosa di Pavia; Lato Nord,"M344, 45-51; M345; AP7, 120",1040 .JPG,,Marco Scansani
1041,Francesco Solari,8,bottega,"Scuola italiana, scuola lombarda",Analisi stilistica,,,,,,,,,,,,,,,,,,,,,rilievo,,Uomo,,modellazione,policromia perduta,"Il rilievo mostra, entro un tondo, la testa di un uomo con berretto",<i>Da verificare</i>,PV,Pavia,https://www.geonames.org/3171366/pavia.html,45.19260,9.15972,Certosa di Pavia,chiostro piccolo (lato Nord),O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1464,1465,"Questo rilievo, una delle teste clipeate che ornano il lato settentrionale del Chiostro Piccolo della Certosa di Pavia, è da attribuire alla bottega di Francesco Solari. Dai registri di spesa della Certosa relativi agli anni 1462-1467 risulta infatti che gli unici scultori esplicitamente remunerati per lavori in terracotta nei due chiostri siano Rinaldo de Staulis da Cremona e lo stesso Francesco Solari. Le caratteristiche stilistiche del rilievo – per impianto formale e qualità esecutiva – rimandano con maggiore coerenza al linguaggio della bottega del caronese, cui si può pertanto assegnare l’esecuzione delle terrecotte del lato settentrionale.",La terracotta è in cattivo stato di conservazione,,Decorazioni del chiostro piccolo della Certosa di Pavia; Lato Nord,"M344, 45-51; M345; AP7, 121",1041 .JPG,,Marco Scansani
1042,Francesco Solari,8,bottega,"Scuola italiana, scuola lombarda",Analisi stilistica,,,,,,,,,,,,,,,,,,,,,rilievo,,Uomo (?),,modellazione,policromia perduta,"Il rilevo, gravemente danneggiato, mostra entro un tondo una testa, probabilmente virile",<i>Da verificare</i>,PV,Pavia,https://www.geonames.org/3171366/pavia.html,45.19261,9.15973,Certosa di Pavia,chiostro piccolo (lato Nord),O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1464,1465,"Questo rilievo, una delle teste clipeate che ornano il lato settentrionale del Chiostro Piccolo della Certosa di Pavia, è da attribuire alla bottega di Francesco Solari. Dai registri di spesa della Certosa relativi agli anni 1462-1467 risulta infatti che gli unici scultori esplicitamente remunerati per lavori in terracotta nei due chiostri siano Rinaldo de Staulis da Cremona e lo stesso Francesco Solari. Le caratteristiche stilistiche del rilievo – per impianto formale e qualità esecutiva – rimandano con maggiore coerenza al linguaggio della bottega del caronese, cui si può pertanto assegnare l’esecuzione delle terrecotte del lato settentrionale.",La terracotta è in stato frammentario,,Decorazioni del chiostro piccolo della Certosa di Pavia; Lato Nord,"M344, 45-51; M345; AP7, 122",1042 .JPG,,Marco Scansani
1043,Francesco Solari,8,bottega,"Scuola italiana, scuola lombarda",Analisi stilistica,,,,,,,,,,,,,,,,,,,,,rilievo,,Uomo,,modellazione,policromia perduta,"Il rilievo mostra, entro un tondo, la testa di un uomo dai capelli lunghi",<i>Da verificare</i>,PV,Pavia,https://www.geonames.org/3171366/pavia.html,45.19262,9.15974,Certosa di Pavia,chiostro piccolo (lato Nord),O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1464,1465,"Questo rilievo, una delle teste clipeate che ornano il lato settentrionale del Chiostro Piccolo della Certosa di Pavia, è da attribuire alla bottega di Francesco Solari. Dai registri di spesa della Certosa relativi agli anni 1462-1467 risulta infatti che gli unici scultori esplicitamente remunerati per lavori in terracotta nei due chiostri siano Rinaldo de Staulis da Cremona e lo stesso Francesco Solari. Le caratteristiche stilistiche del rilievo – per impianto formale e qualità esecutiva – rimandano con maggiore coerenza al linguaggio della bottega del caronese, cui si può pertanto assegnare l’esecuzione delle terrecotte del lato settentrionale.",La terracotta è in cattivo stato di conservazione,,Decorazioni del chiostro piccolo della Certosa di Pavia; Lato Nord,"M344, 45-51; M345; AP7, 123",1043 .JPG,,Marco Scansani
1044,Francesco Solari,8,bottega,"Scuola italiana, scuola lombarda",Analisi stilistica,,,,,,,,,,,,,,,,,,,,,rilievo,,Uomo (?),,modellazione,policromia perduta,"Il rilevo, gravemente danneggiato, mostra entro un tondo una testa",<i>Da verificare</i>,PV,Pavia,https://www.geonames.org/3171366/pavia.html,45.19263,9.15975,Certosa di Pavia,chiostro piccolo (lato Nord),O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1464,1465,"Questo rilievo, una delle teste clipeate che ornano il lato settentrionale del Chiostro Piccolo della Certosa di Pavia, è da attribuire alla bottega di Francesco Solari. Dai registri di spesa della Certosa relativi agli anni 1462-1467 risulta infatti che gli unici scultori esplicitamente remunerati per lavori in terracotta nei due chiostri siano Rinaldo de Staulis da Cremona e lo stesso Francesco Solari. Le caratteristiche stilistiche del rilievo – per impianto formale e qualità esecutiva – rimandano con maggiore coerenza al linguaggio della bottega del caronese, cui si può pertanto assegnare l’esecuzione delle terrecotte del lato settentrionale.",La terracotta è in stato frammentario,,Decorazioni del chiostro piccolo della Certosa di Pavia; Lato Nord,"M344, 45-51; M345; AP7, 124",1044 .JPG,,Marco Scansani
1045,Francesco Solari; Giovanni Antonio Amadeo,8; http://vocab.getty.edu/page/ulan/500018162,,"Scuola italiana, scuola lombarda",Bibliografia (AM201),,,,,,,,,,,,,,,,,,,,,rilievo,serie,Putto rampicante,,stampo,policromia perduta,"La decorazione che orna la ghiera degli archi è costituita da una serie di putti rampicanti tra tralci, grappoli d'uva e uccelli",<i>Da verificare</i>,PV,Pavia,https://www.geonames.org/3171366/pavia.html,45.19263,9.15975,Certosa di Pavia,chiostro piccolo (lato Nord),O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1464,1465,"Dai registri di spesa della Certosa relativi agli anni 1462-1467 risulta che gli unici scultori esplicitamente remunerati per lavori in terracotta nei due chiostri siano stati Rinaldo de Staulis da Cremona e Francesco Solari. Questo rilievo costituisce insieme ad altri la decorazione del lato nord del chiostro piccolo probabilmente ideata dal caronese. È bene però ricordare che in quella bottega era attivo anche il giovane Giovan Antonio Amadeo a cui pare riferibile, per assonanze stilistiche, l'idea del putto rampicante tra i tralci che ricorre nelle ghiere degli archi",La decorazione è in discreto stato di conservazione,,Decorazioni del chiostro piccolo della Certosa di Pavia; Lato Nord,"M344, 45-51; M345; AM201, 59-70",1045 .JPG,,Marco Scansani
1046,Francesco Solari; Giovanni Antonio Amadeo,8; http://vocab.getty.edu/page/ulan/500018162,,"Scuola italiana, scuola lombarda",Bibliografia (AM201),,,,,,,,,,,,,,,,,,,,,rilievo,,Lavabo,,modellazione,policromia perduta,"Il lavabo è ornato da una lunetta raffigurante Gesù e la Samaritana al pozzo, affiancata da due pilastri che presentano, alla base, angeli musicanti e, nella parte superiore, figure di santi. Nei pennacchi si stagliano due angeli in volo, mentre al di sopra della cornice a ovoli e dardi si sovrappongono due ulteriori lunette con l’angelo annunciante e la Vergine annunciata",<i>Da verificare</i>,PV,Pavia,https://www.geonames.org/3171366/pavia.html,45.19263,9.15975,Certosa di Pavia,chiostro piccolo,O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1464,1466,"Dai registri di spesa della Certosa, relativi agli anni 1462-1467, risulta che gli unici scultori esplicitamente remunerati per lavori in terracotta nei due chiostri furono Rinaldo de Staulis e Francesco Solari. Il presente rilievo sembra riconducibile alla bottega del maestro caronese, nella quale, in quegli stessi anni, era attivo anche il giovane Giovan Antonio Amadeo. L’opera rivela infatti la collaborazione di più mani: mentre gli apostoli che affiancano la Samaritana sembrano attribuibili al Solari, la scena dell’Annunciazione manifesta già il linguaggio più moderno e aggiornato del suo allievo. Nel 1466 il fratello di Amadeo, il pittore Protasio, ricevette alcuni acconti in relazione al lavabo: forse si occupò della policromia di quelle terrecotte",La terracotta è in discreto stato di conservazione,,Decorazioni del chiostro piccolo della Certosa di Pavia,"M487, 454; M344, 49; M345, 175; AM201, 59-70",1046.JPG,,Marco Scansani
1047,Rinaldo de Staulis,3,,"Scuola italiana, scuola lombarda, scuola cremonese",Analisi stilistica,,,,,,,,,,,,,,,,,,,,,rilievo,,Santo,,modellazione,policromia perduta,Il rilievo frammentario mostra un santo a figura intera con un libro,<i>Da verificare</i>,PV,Pavia,https://www.geonames.org/3171366/pavia.html,45.19264,9.15976,Certosa di Pavia,chiostro piccolo (angolo Nord Est),O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1464,1465,"Dai registri di spesa della Certosa, relativi agli anni 1462-1467, risulta che gli unici scultori esplicitamente remunerati per lavori in terracotta nei due chiostri furono Rinaldo de Staulis e Francesco Solari. Il presente rilievo, che orna l'angolo nord est del chiostro piccolo, ormai pressochè illeggibile, è forse riconducibile alla bottega del maestro cremonese",La terracotta è in pessimo stato di conservazione,,Decorazioni del chiostro piccolo della Certosa di Pavia,"M344, 45-51; M345; AM201, 59-70",1047.JPG,,Marco Scansani
1048,Rinaldo de Staulis,3,,"Scuola italiana, scuola lombarda, scuola cremonese",Analisi stilistica,,,,,,,,,,,,,,,,,,,,,rilievo,,Santo,,modellazione,policromia perduta,Il rilievo frammentario mostra un santo a figura intera,<i>Da verificare</i>,PV,Pavia,https://www.geonames.org/3171366/pavia.html,45.19265,9.15977,Certosa di Pavia,chiostro piccolo (angolo Nord Ovest),O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1464,1465,"Dai registri di spesa della Certosa, relativi agli anni 1462-1467, risulta che gli unici scultori esplicitamente remunerati per lavori in terracotta nei due chiostri furono Rinaldo de Staulis e Francesco Solari. Il presente rilievo, che orna l'angolo nord ovest del chiostro piccolo, ormai pressochè illeggibile, è forse riconducibile alla bottega del maestro cremonese",La terracotta è in pessimo stato di conservazione,,Decorazioni del chiostro piccolo della Certosa di Pavia,"M344, 45-51; M345; AM201, 59-70",1048.JPG,,Marco Scansani
1049,Rinaldo de Staulis,3,,"Scuola italiana, scuola lombarda, scuola cremonese",Analisi stilistica,,,,,,,,,,,,,,,,,,,,,rilievo,,Santo,,modellazione,policromia perduta,Il rilievo frammentario mostra un santo a figura intera con un libro,<i>Da verificare</i>,PV,Pavia,https://www.geonames.org/3171366/pavia.html,45.19266,9.15978,Certosa di Pavia,chiostro piccolo (angolo Sud Ovest),O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1464,1465,"Dai registri di spesa della Certosa, relativi agli anni 1462-1467, risulta che gli unici scultori esplicitamente remunerati per lavori in terracotta nei due chiostri furono Rinaldo de Staulis e Francesco Solari. Il presente rilievo, che orna l'angolo sud ovest del chiostro piccolo, ormai pressochè illeggibile, è forse riconducibile alla bottega del maestro cremonese",La terracotta è in pessimo stato di conservazione,,Decorazioni del chiostro piccolo della Certosa di Pavia,"M344, 45-51; M345; AM201, 59-70",1049.JPG,,Marco Scansani
1050,Rinaldo de Staulis,3,,"Scuola italiana, scuola lombarda, scuola cremonese",Analisi stilistica,,,,,,,,,,,,,,,,,,,,,rilievo,,Santo,,modellazione,policromia perduta,Il rilievo frammentario mostra un santo a figura intera,<i>Da verificare</i>,PV,Pavia,https://www.geonames.org/3171366/pavia.html,45.19267,9.15979,Certosa di Pavia,chiostro piccolo (angolo Sud Est),O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1464,1465,"Dai registri di spesa della Certosa, relativi agli anni 1462-1467, risulta che gli unici scultori esplicitamente remunerati per lavori in terracotta nei due chiostri furono Rinaldo de Staulis e Francesco Solari. Il presente rilievo, che orna l'angolo sud est del chiostro piccolo, ormai pressochè illeggibile, è forse riconducibile alla bottega del maestro cremonese",La terracotta è in pessimo stato di conservazione,,Decorazioni del chiostro piccolo della Certosa di Pavia,"M344, 45-51; M345; AM201, 59-70",1050.JPG,,Marco Scansani
1051,Francesco Solari; Giovanni Antonio Amadeo,8; http://vocab.getty.edu/page/ulan/500018162,bottega,"Scuola italiana, scuola lombarda",Analisi stilistica,,,,,,,,,,,,,,,,,,,,,rilievo,,Profeta,,modellazione,policromia perduta,"Il rilievo mostra, entro un tondo, il busto di un santo con un cartiglio",<i>Da verificare</i>,PV,Pavia,https://www.geonames.org/3171366/pavia.html,45.19267,9.15979,Certosa di Pavia,chiostro grande (lato Est),O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1465,1470,"Dai registri di spesa della Certosa, relativi agli anni 1462-1467, risulta che gli unici scultori esplicitamente remunerati per lavori in terracotta nei due chiostri furono Rinaldo de Staulis e Francesco Solari. Il presente busto, che orna insieme ad altri il lato est del chiostro grande, è forse riconducibile alla bottega del maestro caronese in cui in quegli anni era attivo anche il giovane Giovanni Antonio Amadeo",La terracotta è in discreto stato di conservazione,,Decorazioni del chiostro grande della Certosa di Pavia; Lato Est,"M344, 45-51; M345; AM201, 59-70",1051 .JPG,,Marco Scansani
1052,Francesco Solari; Giovanni Antonio Amadeo,8; http://vocab.getty.edu/page/ulan/500018162,bottega,"Scuola italiana, scuola lombarda",Analisi stilistica,,,,,,,,,,,,,,,,,,,,,rilievo,,Profeta,,modellazione,policromia perduta,"Il rilievo mostra, entro un tondo, il busto acefalo di un santo con un cartiglio",<i>Da verificare</i>,PV,Pavia,https://www.geonames.org/3171366/pavia.html,45.19268,9.15980,Certosa di Pavia,chiostro grande (lato Est),O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1465,1470,"Dai registri di spesa della Certosa, relativi agli anni 1462-1467, risulta che gli unici scultori esplicitamente remunerati per lavori in terracotta nei due chiostri furono Rinaldo de Staulis e Francesco Solari. Il presente busto, che orna insieme ad altri il lato est del chiostro grande, è forse riconducibile alla bottega del maestro caronese in cui in quegli anni era attivo anche il giovane Giovanni Antonio Amadeo",La terracotta è in stato frammentario,,Decorazioni del chiostro grande della Certosa di Pavia; Lato Est,"M344, 45-51; M345; AM201, 59-71",1052 .JPG,,Marco Scansani
1053,Francesco Solari; Giovanni Antonio Amadeo,8; http://vocab.getty.edu/page/ulan/500018163,bottega,"Scuola italiana, scuola lombarda",Analisi stilistica,,,,,,,,,,,,,,,,,,,,,rilievo,,Profeta,,modellazione,policromia perduta,"Il rilievo mostra, entro un tondo, un busto virile barbuto con un cartiglio",<i>Da verificare</i>,PV,Pavia,https://www.geonames.org/3171366/pavia.html,45.19269,9.15981,Certosa di Pavia,chiostro grande (lato Est),O,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1465,1470,"Dai registri di spesa della Certosa, relativi agli anni 1462-1467, risulta che gli unici scultori esplicitamente remunerati per lavori in terracotta nei due chiostri furono Rinaldo de Staulis e Francesco Solari. Il presente busto, che orna insieme ad altri il lato est del chiostro grande, è forse riconducibile alla bottega del maestro caronese in cui in quegli anni era attivo anche il giovane Giovanni Antonio Amadeo",La terracotta è in discreto stato di conservazione,,Decorazioni del chiostro grande della Certosa di Pavia; Lato Est,"M344, 45-51; M345; AM201, 59-72",1053 .JPG,,Marco Scansani
